Sat Feb 23 14:29:41 +0000 2019,follower_pkjs,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:29:43 +0000 2019,t_nunna,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:29:45 +0000 2019,JSPYouth,"b'RT @JanaSenaParty: ""  ""\n\nJanaSena Chief @PawanKalyan Kurnool road show \n\nFebruary 24th, 2 PM. \n\nC Camp  '"
Sat Feb 23 14:29:52 +0000 2019,BillyyCostigan,"b'RT @ItsDeadpoool: Janasena TDP tho kalusthunda raa @ysjagan ??\n\nFirst nuv YCP Party ni party founder siva Kumar ki echi, KA Paul tho Kalust'"
Sat Feb 23 14:29:59 +0000 2019,PawanismRUSHi,b'RT @NtvteluguHD:         : @KTRTRS \n\n#NtvTelugu #PawanKalyan #JanaSena #KTR https://t.co/c'
Sat Feb 23 14:30:08 +0000 2019,SridharPothu1,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:30:11 +0000 2019,KarrotuRaju,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:30:19 +0000 2019,raju_0008,"b'RT @thetimes24: Naidus TDP, Reddys YSR Congress JOINED Hands To Damage Pawan Kalyans JanaSena? - https://t.co/Weue5htBgh https://t.co/Ey'"
Sat Feb 23 14:30:20 +0000 2019,Srilath62826350,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:30:54 +0000 2019,SenadailyNews,b'       - https://t.co/7fb8tgUEb2\n#Senadaily #Janasena #PawanKalyan #Chitoor'
Sat Feb 23 14:30:56 +0000 2019,showbun3,"b'RT @thetimes24: Naidus TDP, Reddys YSR Congress JOINED Hands To Damage Pawan Kalyans JanaSena? - https://t.co/Weue5htBgh https://t.co/Ey'"
Sat Feb 23 14:31:29 +0000 2019,prasadky7,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:31:30 +0000 2019,balayyathothu,"b'RT @ItsDeadpoool: Janasena TDP tho kalusthunda raa @ysjagan ??\n\nFirst nuv YCP Party ni party founder siva Kumar ki echi, KA Paul tho Kalust'"
Sat Feb 23 14:31:30 +0000 2019,_Subbu_,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:31:40 +0000 2019,VVannela,"b'RT @JanaSenaParty: ""  ""\n\nJanaSena Chief @PawanKalyan Kurnool road show \n\nFebruary 24th, 2 PM. \n\nC Camp  '"
Sat Feb 23 14:31:49 +0000 2019,JSPFansclub,b'@TrendPSPK Perfect Payback \nhttps://t.co/80DUVwcWQ7'
Sat Feb 23 14:32:01 +0000 2019,RAVI_C7,"b'RT @ItsDeadpoool: Janasena TDP tho kalusthunda raa @ysjagan ??\n\nFirst nuv YCP Party ni party founder siva Kumar ki echi, KA Paul tho Kalust'"
Sat Feb 23 14:32:12 +0000 2019,anirudh200227,b'RT @THEPANIPURI: #YSRCongress Will Win #AndhraPradesh Assembly Elections 2019-@KTRTRS to Media..\n\n#Janasainakas Will Support #KTR Now??\n\n#T'
Sat Feb 23 14:32:41 +0000 2019,Powerstarascb,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:32:48 +0000 2019,im_introvert1,"b'RT @ItsDeadpoool: Janasena TDP tho kalusthunda raa @ysjagan ??\n\nFirst nuv YCP Party ni party founder siva Kumar ki echi, KA Paul tho Kalust'"
Sat Feb 23 14:32:57 +0000 2019,papodu_sport,"b'RT @naren959:    , Janasena        .\nThis week:talk to pape'"
Sat Feb 23 14:32:58 +0000 2019,KalyanN02539704,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:33:04 +0000 2019,tUHnHLfmYib6MGj,"b'RT @SriVijayaNagesh: ""  \n    \n   \n'"
Sat Feb 23 14:33:09 +0000 2019,VenkatYarrakula,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:33:19 +0000 2019,Rams608,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:33:21 +0000 2019,JagannathN14,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:33:24 +0000 2019,_Nanisri,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:33:31 +0000 2019,BanYsrcp,"b'RT @ItsDeadpoool: Janasena TDP tho kalusthunda raa @ysjagan ??\n\nFirst nuv YCP Party ni party founder siva Kumar ki echi, KA Paul tho Kalust'"
Sat Feb 23 14:33:33 +0000 2019,papodu_sport,b'RT @appusammangi: Today 23.02.2019 Janasena Activists Protest near GVMC zone 3 commissioner office regarding removal of two janasena flag p'
Sat Feb 23 14:33:40 +0000 2019,vinaypawanism3,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:33:46 +0000 2019,Sathish49956875,"b'RT @RaRavanam: *""  ""*\n\nJanaSena Chief #PawanKalyan Kurnool road show \n\nFebruary 24th, 2 PM. \n\nC Camp  '"
Sat Feb 23 14:33:50 +0000 2019,anudeep_manthu,"b'RT @JanaSenaParty: JanaSena Chief @PawanKalyan Kurnool road show \n\nFebruary 24th, 2 PM. \n\nC Camp    , . ht'"
Sat Feb 23 14:33:52 +0000 2019,chintugupta,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:33:54 +0000 2019,UrsDarshanSu,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:33:55 +0000 2019,nandu707,"b'RT @SriVijayaNagesh: ""  \n    \n   \n'"
Sat Feb 23 14:34:07 +0000 2019,BeingRGV,"b'RT @ItsDeadpoool: Janasena TDP tho kalusthunda raa @ysjagan ??\n\nFirst nuv YCP Party ni party founder siva Kumar ki echi, KA Paul tho Kalust'"
Sat Feb 23 14:34:25 +0000 2019,RaviVar77777,"b'RT @ItsDeadpoool: Janasena TDP tho kalusthunda raa @ysjagan ??\n\nFirst nuv YCP Party ni party founder siva Kumar ki echi, KA Paul tho Kalust'"
Sat Feb 23 14:34:40 +0000 2019,k_saiprakash,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:34:53 +0000 2019,papodu_sport,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:35:36 +0000 2019,pasupuleti7,b'RT @PawanKalyanFan: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/KQgp1TTXIl'
Sat Feb 23 14:35:38 +0000 2019,BillyyCostigan,b'Manchi Oopu meedha unnav raa @ItsDeadpoool \nhttps://t.co/sdvMLQySXg'
Sat Feb 23 14:35:55 +0000 2019,CAKrishnaVinod,"b'RT @JanaSenaParty: ""  ""\n\nJanaSena Chief @PawanKalyan Kurnool road show \n\nFebruary 24th, 2 PM. \n\nC Camp  '"
Sat Feb 23 14:36:30 +0000 2019,hanu_raob,"b'RT @JanaSenaParty: JanaSena Chief @PawanKalyan Kurnool road show \n\nFebruary 24th, 2 PM. \n\nC Camp    , . ht'"
Sat Feb 23 14:37:09 +0000 2019,tolly_24,"b'RT @gossiper_: Sources close to #TDP have strongly condemned the Rumours regarding Alliance with #Janasena!\n\nThey have made it clear,all th'"
Sat Feb 23 14:37:10 +0000 2019,enigma_kk,b'#janasena\n#pawankalyan\nhttps://t.co/mQ44vJn8uc'
Sat Feb 23 14:37:12 +0000 2019,gsbharathkumar,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:37:46 +0000 2019,NaAppadalu,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:37:48 +0000 2019,SukuBKumar7,b'RT @dpveuuu: Get ready for more cooked stories - PK\n#JanaSena https://t.co/8uZ1dXN8PH'
Sat Feb 23 14:37:48 +0000 2019,devarajulu151,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:37:53 +0000 2019,pasupuleti7,b'RT @NTVJustIn:     ..\nhttps://t.co/zioAZvaFRj\n#Pawankalyan #Janasena #Rayalaseema #Kurnool https://t.co/vjn9ka2euH'
Sat Feb 23 14:38:02 +0000 2019,papodu_sport,b'RT @B_Parasuram123:              '
Sat Feb 23 14:38:17 +0000 2019,subrurugved,"b'RT @SriVijayaNagesh: ""  \n    \n   \n'"
Sat Feb 23 14:38:21 +0000 2019,Pawankalyan05,"b'RT @JanaSenaParty: JanaSena Chief @PawanKalyan Kurnool road show \n\nFebruary 24th, 2 PM. \n\nC Camp    , . ht'"
Sat Feb 23 14:38:41 +0000 2019,rkhemasri1980,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:38:42 +0000 2019,Suryadevarasai2,b'RT @THEPANIPURI: #YSRCongress Will Win #AndhraPradesh Assembly Elections 2019-@KTRTRS to Media..\n\n#Janasainakas Will Support #KTR Now??\n\n#T'
Sat Feb 23 14:39:22 +0000 2019,papodu_sport,"b'RT @JanaSenaParty: JanaSena Chief @PawanKalyan Kurnool road show \n\nFebruary 24th, 2 PM. \n\nC Camp    , . ht'"
Sat Feb 23 14:39:34 +0000 2019,JspKarthik,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:39:40 +0000 2019,siddarthsahu1,"b'RT @JanaSenaParty: ""  ""\n\nJanaSena Chief @PawanKalyan Kurnool road show \n\nFebruary 24th, 2 PM. \n\nC Camp  '"
Sat Feb 23 14:39:40 +0000 2019,pasupuleti7,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:39:43 +0000 2019,pasupuleti7,b'RT @Narendra_JSP:  https://t.co/FV1aZJIdwJ'
Sat Feb 23 14:39:53 +0000 2019,jaggi_pawanism,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:40:02 +0000 2019,papodu_sport,b'RT @DeviKuby: .......\n \nI Love india \nI Love janasena \nJai Hind\n@PasagadaPRASHAD \n@JSPShatagniTeam \n@PawanKalyan'
Sat Feb 23 14:40:37 +0000 2019,tvitterking,b'RT @THEPANIPURI: #YSRCongress Will Win #AndhraPradesh Assembly Elections 2019-@KTRTRS to Media..\n\n#Janasainakas Will Support #KTR Now??\n\n#T'
Sat Feb 23 14:40:40 +0000 2019,papodu_sport,b'RT @Narendra_JSP: Lokam Madhavi garu\nVIZIANAGARAM JANASENA \nhttps://t.co/B11f3cOesz'
Sat Feb 23 14:40:54 +0000 2019,JSPFansclub,b'@Sathagni See see Perfect Payback\nhttps://t.co/80DUVwcWQ7'
Sat Feb 23 14:40:56 +0000 2019,PSPKfan31,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:41:00 +0000 2019,veerugabbarsing,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:41:01 +0000 2019,rkhemasri1980,"b'RT @SriVijayaNagesh: ""  \n    \n   \n'"
Sat Feb 23 14:41:04 +0000 2019,jaggi_pawanism,"b'RT @SriVijayaNagesh: ""  \n    \n   \n'"
Sat Feb 23 14:41:20 +0000 2019,NaveenManchem4u,"b'RT @SriVijayaNagesh: ""  \n    \n   \n'"
Sat Feb 23 14:41:24 +0000 2019,ChhBong,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:41:38 +0000 2019,KrishnaDVN,"b'RT @SriVijayaNagesh:      ""  @PawanKalyan @JanaSenaParty      '"
Sat Feb 23 14:41:43 +0000 2019,ramnv0001,"b'RT @naren959: Boss @PawanKalyan..      , Janasena       '"
Sat Feb 23 14:41:46 +0000 2019,KrishnaDVN,"b'RT @SriVijayaNagesh: ""  \n    \n   \n'"
Sat Feb 23 14:41:53 +0000 2019,KrishnaDVN,b'RT @SriVijayaNagesh:        .       .    '
Sat Feb 23 14:41:53 +0000 2019,Ursravikumar94,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:41:55 +0000 2019,NaveenManchem4u,"b'RT @JanaSenaParty: ""  ""\n\nJanaSena Chief @PawanKalyan Kurnool road show \n\nFebruary 24th, 2 PM. \n\nC Camp  '"
Sat Feb 23 14:41:57 +0000 2019,AnjiBabuYalla,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:41:57 +0000 2019,Sanjay4JanaSena,"b'RT @SriVijayaNagesh: ""  \n    \n   \n'"
Sat Feb 23 14:42:03 +0000 2019,_bapiraju,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:42:28 +0000 2019,leninkumar98,b'RT @TrollJSHaters: 24         ..\n#Janasena https://t.co/y9mJshAVlq'
Sat Feb 23 14:42:40 +0000 2019,seshu33385,"b'RT @ItsBujji_PSPK: ""  ""\n\nJanaSena Chief @PawanKalyan Kurnool road show \n\nFebruary 24th, 2 PM. \n\nC Camp  '"
Sat Feb 23 14:42:55 +0000 2019,Sathyaammireddy,b'RT @SrinuIndian1: Pic-1: Candidates Selection process in Janasena.Ethics and policies \n\nPic-2: Candidate selection process in Corrupted par'
Sat Feb 23 14:43:28 +0000 2019,Ramsayyz2,"b'RT @naren959:    , Janasena        .\nThis week:talk to pape'"
Sat Feb 23 14:43:35 +0000 2019,Sagiraj,"b""@santhoshpjsf @PawanKalyan @JSPVizianagaram @JanaSenaParty @ysjagan @naralokesh @ncbn Bro till now I didn't contrib https://t.co/4IKsNEjrrc"""
Sat Feb 23 14:43:36 +0000 2019,ramnv0001,b'RT @Veeru23mayee: #                \n#Janasena https://'
Sat Feb 23 14:43:52 +0000 2019,Sanjay4JanaSena,b'RT @SrinuIndian1: The below Edit was done by @HariVishalMudra https://t.co/41XK2SmDrd'
Sat Feb 23 14:43:55 +0000 2019,ravutus,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:44:06 +0000 2019,vemulavijay,"b'RT @thetimes24: Naidus TDP, Reddys YSR Congress JOINED Hands To Damage Pawan Kalyans JanaSena? - https://t.co/Weue5htBgh https://t.co/Ey'"
Sat Feb 23 14:44:09 +0000 2019,Janasainikudu5,b'RT @appusammangi: Today 23.02.2019 Janasena Activists Protest near GVMC zone 3 commissioner office regarding removal of two janasena flag p'
Sat Feb 23 14:44:12 +0000 2019,SukuBKumar7,"b'RT @thetimes24: Naidus TDP, Reddys YSR Congress JOINED Hands To Damage Pawan Kalyans JanaSena? - https://t.co/Weue5htBgh https://t.co/Ey'"
Sat Feb 23 14:44:37 +0000 2019,DasPSPK,"b'RT @JanaSenaParty: ""  ""\n\nJanaSena Chief @PawanKalyan Kurnool road show \n\nFebruary 24th, 2 PM. \n\nC Camp  '"
Sat Feb 23 14:44:43 +0000 2019,John_5354,"b""RT @bolisetti_satya: Sir, By nature you are a soldier.. by establishing Janasena you are the leader of People's Army.. these political part"""
Sat Feb 23 14:44:58 +0000 2019,JSPFansclub,b'@wasimakram_pspk Perfect Payback \nhttps://t.co/80DUVwcWQ7'
Sat Feb 23 14:45:12 +0000 2019,BoseinmyHeart,"b'RT @thetimes24: Naidus TDP, Reddys YSR Congress JOINED Hands To Damage Pawan Kalyans JanaSena? - https://t.co/Weue5htBgh https://t.co/Ey'"
Sat Feb 23 14:45:20 +0000 2019,John_5354,b'RT @SriVijayaNagesh:        .       .    '
Sat Feb 23 14:45:42 +0000 2019,kcharanintouch,"b'RT @ItsDeadpoool: Janasena TDP tho kalusthunda raa @ysjagan ??\n\nFirst nuv YCP Party ni party founder siva Kumar ki echi, KA Paul tho Kalust'"
Sat Feb 23 14:45:47 +0000 2019,saikumarspeaks,b'RT @NtvteluguHD:         : @KTRTRS \n\n#NtvTelugu #PawanKalyan #JanaSena #KTR https://t.co/c'
Sat Feb 23 14:45:50 +0000 2019,Naveenforuall,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:46:08 +0000 2019,kalyannn_,"b'RT @JanaSenaParty: ""  ""\n\nJanaSena Chief @PawanKalyan Kurnool road show \n\nFebruary 24th, 2 PM. \n\nC Camp  '"
Sat Feb 23 14:46:25 +0000 2019,SubrahmanyamYa6,"b'RT @naren959: Boss @PawanKalyan..      , Janasena       '"
Sat Feb 23 14:46:28 +0000 2019,arunganta,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:46:37 +0000 2019,nanis_tweetz2,"b'RT @naren959:    , Janasena        .\nThis week:talk to pape'"
Sat Feb 23 14:46:37 +0000 2019,Sanjay4JanaSena,b'RT @appusammangi: Today 23.02.2019 Janasena Activists Protest near GVMC zone 3 commissioner office regarding removal of two janasena flag p'
Sat Feb 23 14:46:44 +0000 2019,satish4444111,"b'RT @thetimes24: Naidus TDP, Reddys YSR Congress JOINED Hands To Damage Pawan Kalyans JanaSena? - https://t.co/Weue5htBgh https://t.co/Ey'"
Sat Feb 23 14:46:55 +0000 2019,LNarayana_G,"b'RT @thetimes24: Naidus TDP, Reddys YSR Congress JOINED Hands To Damage Pawan Kalyans JanaSena? - https://t.co/Weue5htBgh https://t.co/Ey'"
Sat Feb 23 14:47:04 +0000 2019,SrinivasPawans3,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:47:07 +0000 2019,MohanYelchuri,"b'RT @JanaSenaParty: ""  ""\n\nJanaSena Chief @PawanKalyan Kurnool road show \n\nFebruary 24th, 2 PM. \n\nC Camp  '"
Sat Feb 23 14:47:20 +0000 2019,kalluriravi44,"b'RT @JanaSenaParty: ""  ""\n\nJanaSena Chief @PawanKalyan Kurnool road show \n\nFebruary 24th, 2 PM. \n\nC Camp  '"
Sat Feb 23 14:47:25 +0000 2019,arunganta,b'RT @Vote4Glass: JanaSena Chief Pawan Kalyan Quotes Great Personalities Around the World ... https://t.co/4ObEm5Psgo'
Sat Feb 23 14:47:28 +0000 2019,Santosh07189878,"b'RT @JanaSenaParty: ""  ""\n\nJanaSena Chief @PawanKalyan Kurnool road show \n\nFebruary 24th, 2 PM. \n\nC Camp  '"
Sat Feb 23 14:47:29 +0000 2019,kundrapu_sai,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:47:31 +0000 2019,Sanjay4JanaSena,"b'RT @RambandreddiJsp: JanaSena Chief @PawanKalyan Kurnool road show\n February 24th, 2 PM. \nC Camp    , .\n@H'"
Sat Feb 23 14:47:33 +0000 2019,Sanjay4JanaSena,b'RT @RAGHU6611: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/U5NyGxvxlO'
Sat Feb 23 14:47:36 +0000 2019,Sanjay4JanaSena,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:47:39 +0000 2019,wasimakram_pspk,"b'RT @ItsDeadpoool: Janasena TDP tho kalusthunda raa @ysjagan ??\n\nFirst nuv YCP Party ni party founder siva Kumar ki echi, KA Paul tho Kalust'"
Sat Feb 23 14:47:40 +0000 2019,Ramsayyz2,b'RT @SrinuIndian1: Pic-1: Candidates Selection process in Janasena.Ethics and policies \n\nPic-2: Candidate selection process in Corrupted par'
Sat Feb 23 14:47:41 +0000 2019,Sanjay4JanaSena,"b'RT @naren959:    , Janasena        .\nThis week:talk to pape'"
Sat Feb 23 14:47:47 +0000 2019,Yash11455384,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:47:48 +0000 2019,Sanjay4JanaSena,b'RT @PawanKalyanFan: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/KQgp1TTXIl'
Sat Feb 23 14:47:56 +0000 2019,PK_soldier,"b'RT @SriVijayaNagesh: ""  \n    \n   \n'"
Sat Feb 23 14:48:04 +0000 2019,uniquekrishna,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:48:12 +0000 2019,kundrapu_sai,"b'RT @JanaSenaParty: ""  ""\n\nJanaSena Chief @PawanKalyan Kurnool road show \n\nFebruary 24th, 2 PM. \n\nC Camp  '"
Sat Feb 23 14:48:15 +0000 2019,MadeIn_Andhra,"b'RT @thetimes24: Naidus TDP, Reddys YSR Congress JOINED Hands To Damage Pawan Kalyans JanaSena? - https://t.co/Weue5htBgh https://t.co/Ey'"
Sat Feb 23 14:48:40 +0000 2019,Srinath01876203,"b'RT @JanaSenaParty: ""  ""\n\nJanaSena Chief @PawanKalyan Kurnool road show \n\nFebruary 24th, 2 PM. \n\nC Camp  '"
Sat Feb 23 14:48:41 +0000 2019,BabupspkFan,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:48:56 +0000 2019,chandu1796,"b'RT @naren959:    , Janasena        .\nThis week:talk to pape'"
Sat Feb 23 14:49:05 +0000 2019,JohnPawanism,b'RT @NTVJustIn:     ..\nhttps://t.co/zioAZvaFRj\n#Pawankalyan #Janasena #Rayalaseema #Kurnool https://t.co/vjn9ka2euH'
Sat Feb 23 14:49:30 +0000 2019,kundrapu_sai,"b'RT @JanaSenaParty: JanaSena Chief @PawanKalyan Kurnool road show \n\nFebruary 24th, 2 PM. \n\nC Camp    , . ht'"
Sat Feb 23 14:49:34 +0000 2019,kundrapu_sai,b'RT @TrendPSPK:      :   - https://t.co/E2UYvkaBIh'
Sat Feb 23 14:49:34 +0000 2019,RAVI_C7,"b'RT @Gani_rockstarrr: Janasena Event :    -  \nDate : 24/2/2019  3:30 pm\nLocation : B-HUB, Near SRKR engineering'"
Sat Feb 23 14:49:42 +0000 2019,JohnPawanism,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:49:45 +0000 2019,JohnPawanism,"b'RT @JanaSenaParty: ""  ""\n\nJanaSena Chief @PawanKalyan Kurnool road show \n\nFebruary 24th, 2 PM. \n\nC Camp  '"
Sat Feb 23 14:49:49 +0000 2019,BalusuPawanism,"b"" ..   :   | Pawan Kalyan's Janasena Party Symbol Glass Tumbler is Known For https://t.co/mgh7kvyN1D"""
Sat Feb 23 14:49:55 +0000 2019,TirumalaMadhu,"b'RT @JanaSenaParty: ""  ""\n\nJanaSena Chief @PawanKalyan Kurnool road show \n\nFebruary 24th, 2 PM. \n\nC Camp  '"
Sat Feb 23 14:50:02 +0000 2019,MRam16796139,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:50:09 +0000 2019,RaviPspk6,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:50:12 +0000 2019,Sanjay4JanaSena,b'RT @VBurrukunta: Janasena cheif Pawan Kalyan sir gaaru road show 24th Feb starts at 2 clock C-camp to Kondareddy fort...\nJai janasena   '
Sat Feb 23 14:50:13 +0000 2019,Sanjay4JanaSena,b'RT @NTVJustIn:     ..\nhttps://t.co/zioAZvaFRj\n#Pawankalyan #Janasena #Rayalaseema #Kurnool https://t.co/vjn9ka2euH'
Sat Feb 23 14:50:16 +0000 2019,gnsumantha,b'RT @SrinuIndian1:    \n   \n   \n   \n  \n  '
Sat Feb 23 14:50:37 +0000 2019,akhil_janasena,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:50:50 +0000 2019,Raja54480853,"b'RT @naren959:    , Janasena        .\nThis week:talk to pape'"
Sat Feb 23 14:51:09 +0000 2019,chilll_bruh,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:51:17 +0000 2019,Praveen70655860,b'RT @JanaSenaParty: Special Video - JanaSena Chief @PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/MVJ9yqkOsL'
Sat Feb 23 14:51:19 +0000 2019,ramnv0001,b'RT @pawandangeti: Special Video - #JanaSena Chief #PawanKalyan Quotes Great Personalities...\n\nhttps://t.co/P3Faj10igZ'
Sat Feb 23 14:51:31 +0000 2019,Srikant12768433,"b'RT @JanaSenaParty: ""  ""\n\nJanaSena Chief @PawanKalyan Kurnool road show \n\nFebruary 24th, 2 PM. \n\nC Camp  '"
Sat Feb 23 14:51:31 +0000 2019,mmadhusudhan91,b'RT @appusammangi: Today 23.02.2019 Janasena Activists Protest near GVMC zone 3 commissioner office regarding removal of two janasena flag p'
